Id_bien;Code_dep_code_commune;No_voie;Type_de_voie;Voie;Total_piece;Surface_carrez;Surface_local;Type_local
2834;83137;14;RUE;HONORE;2;25,5;24;Appartement
2835;83144;245;LOT;DU PARC STE CLAIRE;1;17,2;17;Appartement
2836;84003;134;QUAI;DE LA LIBERTE;3;75,75;79;Appartement
2837;85092;11;RUE;BENJAMIN FILLON;3;31;32;Appartement
2838;85191;9006;;LES RORTIERES;2;38,8;38;Appartement
2839;85194;2;RUE;DU PUITS LANDAIS;3;59,7;60;Appartement
2840;85234;88;AV;DE LA MER;2;46,77;45;Appartement
2841;85234;6;AV;DES ETANGS;1;37,36;30;Appartement
2842;86194;79;AV;DE LA LIBERATION;1;37,12;37;Appartement
2843;88160;13;RUE;CAPITAINE ROOS;2;36,78;36;Appartement
2844;88341;51;RTE;DE LA MAIRIE;2;71,2;71;Appartement
2845;90010;26;RUE;DE STRASBOURG;3;71,01;66;Appartement
2846;91021;8;RUE;DE MONDONVILLE;1;21,41;22;Appartement
2847;91111;5;RUE;SAINT DENIS;2;60,01;65;Appartement
2848;91122;8;AV;ARISTIDE BRIAND;1;27;29;Appartement
2849;91156;34;RUE;CHANTEREAU;1;28,38;28;Appartement
2850;91161;9001;RES;DE LA CROIX BLANCHE;3;62,9;64;Appartement
2851;91161;1;SQ;DE PROVENCE;3;67,96;75;Appartement
2852;91191;28;AV;JEAN JAURES;3;54;52;Appartement
2853;91226;4;RUE;DE LA ROCHE BENOTTE;1;19,2;19;Appartement
2854;91228;301;QUAI;AUX FLEURS;4;72,75;75;Appartement
2855;91338;10;PL;DU GENERAL DE GAULLE;1;12,15;15;Appartement
2856;91377;8;RUE;AMPERE;3;65,36;65;Appartement
2857;91377;21;PL;DE L'UNION EUROPEENNE;3;58,87;58;Appartement
2858;91421;5;RUE;DU GENERAL LECLERC;3;66,56;67;Appartement
2859;91425;21;RUE;DE PARIS;3;55,26;70;Appartement
2860;91477;18;RUE;DES FRAISETTES;2;43,33;50;Appartement
2861;91477;9001;PARC;D ARDENAY;5;81,76;98;Appartement
2862;91477;22;;DOM DE LA BUTTE A LA REINE;3;51,3;52;Appartement
2863;91589;114;BD;ARISTIDE BRIAND;4;71;71;Maison
2864;91687;11;RUE;GRANDE RIVE;4;79,13;79;Appartement
2865;92002;13;RUE;D AQUITAINE;2;38,39;38;Appartement
2866;92002;2;AV;DU ONZE NOVEMBRE;3;62,02;62;Appartement
2867;92004;23;RUE;DE BRETAGNE;5;102,01;101;Appartement
2868;92004;7;RUE;GEORGES JANIN;1;23,05;23;Appartement
2869;92004;7;RUE;STE SOPHIE;3;64,94;64;Appartement
2870;92009;74;RUE;DU GENERAL LECLERC;2;27,75;33;Appartement
2871;92009;10;AV;DE VERDUN;1;30,48;30;Appartement
2872;92009;34;RUE;PAUL DEROULEDE;3;64,09;64;Appartement
2873;92012;48;QUAI;ALPHONSE LE GALLO;6;129,34;131;Appartement
2874;92012;56;RUE;DU CHEMIN VERT;2;48,66;49;Appartement
2875;92012;1;PAS;LEGRAND;1;28,03;30;Appartement
2876;92012;93;AV;PIERRE GRENIER;1;37,47;37;Appartement
2877;92012;7;RUE;DE L EGLISE;2;22,41;33;Appartement
2878;92012;9;BD;JEAN JAURES;4;77,65;85;Appartement
2879;92012;53;RTE;DE LA REINE;4;83,38;83;Appartement
2880;92014;65;BD;DU MARECHAL JOFFRE;3;55,81;56;Appartement
2881;92019;55;RUE;MARC SANGNIER;3;56,2;60;Appartement
2882;92019;241;AV;DE LA DIVISION LECLERC;1;31,85;40;Appartement
2883;92024;8;RUE;DES CAILLOUX;2;44,52;44;Appartement
2884;92024;41;RUE;DE NEUILLY;2;51,39;50;Appartement
2885;92033;18;ALL;ALLEE WILLIAM BUTTERFIELD;4;109,74;108;Appartement
2886;92035;51;RUE;JEAN BONAL;3;52,02;61;Appartement
2887;92040;31;AV;VICTOR CRESSON;1;13,05;14;Appartement
2888;92040;2;RUE;HOCHE;1;23,16;22;Appartement
2889;92040;5;RUE;VICTOR HUGO;2;37,25;38;Appartement
2890;92044;54;RUE;RIVAY;2;44,53;50;Appartement
2891;92044;64;RUE;VOLTAIRE;1;67,74;19;Appartement
2892;92044;5;RUE;MARIUS AUFAN;3;112,47;100;Maison
2893;92048;16;SEN;DES GRIMETTES;2;33,35;35;Appartement
2894;92050;3;RUE;DU 11 NOVEMBRE 1918;4;75,18;75;Appartement
2895;92062;15;RUE;CHARLES LORILLEUX;2;46,97;50;Appartement
2896;92063;60;RUE;GALLIENI;2;42,6;42;Appartement
2897;92063;49;AV;DU DIX HUIT JUIN 1940;4;81,58;85;Appartement
2898;92064;9;PARC;DE LA BERENGERE;3;64,16;61;Appartement
2899;92064;17;RUE;DE BUZENVAL;2;27,59;27;Appartement
2900;92071;15;RUE;JEAN MASCRE;3;132,42;84;Appartement
2901;92072;8;CHE;DES LACETS;3;64,32;60;Appartement
2902;92075;27;RUE;RAYMOND MARCHERON;2;48,9;48;Appartement
2903;93006;75;RUE;MARIE ANNE COLOMBIER;2;45,62;50;Appartement
2904;93008;22;RUE;DE L UNION;1;25;25;Appartement
2905;93010;11;AV;PASTEUR;2;57,1;40;Appartement
2906;93046;6;ALL;RENE;4;82,5;80;Appartement
2907;93046;37;BD;DE LA REPUBLIQUE;2;36,71;38;Appartement
2908;93048;48;RUE;ERNEST SAVART;1;23,8;23;Appartement
2909;93048;84;AV;DE LA RESISTANCE;5;192,06;195;Appartement
2910;93055;62;AV;JEAN JAURES;3;62,13;62;Appartement
2911;93066;19;RUE;DEZOBRY;2;61,85;28;Appartement
2912;93070;15;RUE;DES ROSIERS;2;45,94;45;Appartement
2913;93073;5;ALL;ANDRE MARIE AMPERE;3;60,42;61;Appartement
2914;94002;16;AV;DU GEN MALLERET JOINVILLE;3;55,4;53;Appartement
2915;94015;9001;RUE;DU 2 DECEMBRE 1870;3;60,03;62;Appartement
2916;94016;8;RUE;RASPAIL;2;31,49;28;Appartement
2917;94016;4;RUE;GEORGES VIGOR;3;49,04;49;Appartement
2918;94028;25;RUE;DE PARIS;4;75,5;76;Appartement
2919;94028;7;RUE;DU GEN DE LARMINAT;3;68,86;69;Appartement
2920;94038;96;RUE;DE CHEVILLY;4;66,07;66;Appartement
2921;94042;34;BD;DU MAL LECLERC;3;50,01;52;Appartement
2922;94046;71;RUE;CARNOT;3;65,39;65;Appartement
2923;94046;15;RUE;DES CHAMPS CORBILLY;2;45,57;44;Appartement
2924;94046;89;RUE;CONDORCET;1;19,97;20;Appartement
2925;94058;79;AV;GEORGES CLEMENCEAU;1;21,15;18;Appartement
2926;94058;22;BD;DE LA LIBERTE;2;41,48;38;Appartement
2927;94058;13;AV;PRESIDENT ROOSEVELT;1;29,02;38;Appartement
2928;94058;13;RUE;DE L'EMBARCADERE;4;86,82;86;Appartement
2929;94065;7;AV;DU BOUT DE LA VILLE;3;64,05;65;Appartement
2930;94067;6;RUE;DES VALLEES;2;34,71;40;Appartement
2931;94067;7;RUE;POIRIER;3;61,1;65;Appartement
2932;94067;15;RUE;CDT RENE MOUCHOTTE;5;115,24;116;Appartement
2933;94068;73;BD;DE LA MARNE;2;57,36;48;Appartement
2934;94073;50;RUE;VICTOR BASCH;1;29,26;29;Appartement
2935;94075;9;AV;D ATTILLY;4;82,06;83;Appartement
2936;94078;9;AV;D EASTLEIGH;6;103,71;104;Maison
2937;94078;15;RUE;VOLTAIRE;3;48,04;45;Appartement
2938;94079;4;ALL;PIERRE MENDES FRANCE;4;79,54;79;Appartement
2939;94080;11;ALL;NICEPHORE NIEPCE;2;49,67;48;Appartement
2940;94081;50;RUE;JULES LAGAISSE;2;46,8;59;Appartement
2941;94081;14;RUE;MARIO CAPRA;4;86,57;85;Appartement
2942;94081;20;RUE;PIERRE SEMARD;1;17,75;18;Appartement
2943;95060;2;RUE;PATRICK MODIANO;3;62,1;62;Appartement
2944;95063;24;RUE;DE LA BERTHIE;3;51,02;53;Appartement
2945;95127;2;AV;DU BOIS;1;17,72;18;Appartement
2946;95197;120;RTE;ST DENIS;4;75,47;75;Appartement
2947;95197;14;RUE;EUGENE LAMARRE;4;74,43;74;Appartement
2948;95199;60;RUE;ANDRE NOUET;3;60,13;59;Appartement
2949;95277;15;AV;RAYMOND RAMBERT;2;32,6;31;Appartement
2950;95288;5;PAS;PIERRE CURIE;3;45,2;40;Maison
2951;95313;12;ALL;DU PALLADIO;2;46,89;47;Appartement
2952;95424;6;RUE;JOHN LENNON;3;53,11;52;Appartement
2953;95430;104;ALL;DES MARAICHERS;2;46,26;47;Appartement
2954;95500;5;RUE;DE L ORDRE;4;96,16;93;Appartement
2955;972205;6282;;PLAISANCE;1;25,62;25;Appartement
2956;14079;30;RUE;DU GEN DE GAULLE;1;20,65;21;Appartement
2957;14220;43;AV;ROGER DELIENCOURT;4;71,54;72;Appartement
2958;18033;62;BD;DE JURANVILLE;1;23,11;36;Appartement
2959;22209;4;RUE;ERNEST ROUXEL;2;32,9;38;Appartement
2960;28085;41;RUE;HENRY DUNANT;4;90,42;91;Maison
2961;28085;27;RUE;CHANZY;3;97,95;101;Appartement
2962;33214;9058;RES;LES PINS;1;20,71;21;Appartement
2963;45208;9;BD;DU CHINCHON;5;113;111;Appartement
2964;50218;9002;RES;MOULIN DE CHOISEL;3;46,69;47;Appartement
2965;50218;25;AV;ARISTIDE BRIAND;3;60;62;Appartement
2966;51230;7;RUE;DU FAUBOURG D IGNY;2;46;46;Appartement
2967;59367;142;RUE;JULES GUESDE;4;116,97;95;Appartement
2968;59378;10;RUE;CAMILLE SAINT SAENS;5;91,11;87;Appartement
2969;62139;48;RUE;ALFRED ANDRE;3;75,19;60;Maison
2970;69382;22;RUE;PALAIS GRILLET;3;48,09;49;Appartement
2971;70311;7;RUE;DU DR GILLES CUGNIER;3;58,7;58;Appartement
2972;75119;3;RUE;DE LUNEVILLE;1;10,96;11;Appartement
2973;76217;5;RUE;LA HALLE AU BLE;1;29,49;29;Appartement
2974;77305;5;BD;DE LA REPUBLIQUE;3;50,2;53;Appartement
2975;77514;9;PL;DE MEAUX;1;32,66;30;Appartement
2976;78402;114;RUE;NATIONALE;2;34,7;32;Appartement
2977;78537;5;RUE;DU MONTMIDI;5;111,1;110;Appartement
2978;85047;;AV;BIOCHAUD;2;31,4;31;Appartement
2979;85194;76;RUE;LEON DAVID;1;18,84;20;Appartement
2980;90010;16;BD;RENAUD DE BOURGOGNE;3;51;52;Appartement
2981;93001;16;RUE;HENRI BARBUSSE;2;30,51;29;Appartement
2982;40296;1709;AV;CHARLES DE GAULLE;2;59,34;60;Appartement
2983;1143;44;ALL;DU SQUARE DE LAUSANNE;4;88,11;88;Appartement
2984;4006;7398;;PONT DE LABRAU OUEST;2;34,95;35;Appartement
2985;4019;12;CHE;DES ALPAGES;1;23,02;23;Appartement
2986;4039;;PL;DES AIRES;4;93,76;120;Appartement
2987;5153;5403;;PEYRE CHOUSSOUS;1;19,15;22;Appartement
2988;6004;40;AV;DE CANNES;2;51,49;53;Appartement
2989;6004;1140;RTE;DE SAINT JEAN;3;73,59;75;Appartement
2990;6004;344;CHE;DU VALBOSQUET;6;106,63;119;Maison
2991;6069;30;CHE;DES BASTIDES SAINT ANTOINE;4;88,84;89;Maison
2992;6073;5686;;LE HAMEAU;2;31,08;29;Appartement
2993;6083;51;PTE;DE FRANCE;3;83,72;81;Appartement
2994;6085;1;RUE;DE LA PETITE COLLINE;2;45,52;45;Appartement
2995;6088;5;RUE;CHANOINE ALBIN;1;28,32;28;Appartement
2996;6088;4;RUE;MARALDI;5;118,14;113;Appartement
2997;6088;26;BD;AUGUSTE RAYNAUD;1;43,48;42;Appartement
2998;6104;173;AV;DE LA PLAGE;1;25,85;29;Appartement
2999;6155;174;RUE;ALEXANDRE LOUCE;2;44,61;45;Appartement
3000;6155;6;AV;GEORGES CLEMENCEAU;1;27;27;Appartement
3001;6161;17;AV;DU LOUP;1;45,03;45;Appartement
3002;6161;9001;MRN;BAIE DES ANGES DUCAL;1;18,8;20;Appartement
3003;6161;57;CHE;DU MICOCOULIER;4;87,46;88;Maison
3004;8105;7;RUE;MOREAUX;3;65,07;62;Appartement
3005;8362;1;RUE;DAUPHINE;2;54,36;52;Appartement
3006;10081;30;RUE;VEUVE BENARD BODIE;3;50;57;Appartement
3007;10081;6;RUE;TEILHARD DE CHARDIN;2;52,98;51;Appartement
3008;13007;24;RUE;GRANDE;1;51,71;25;Appartement
3009;13028;245;AV;DE LA PAIX;3;49,52;49;Appartement
3010;13202;1;RUE;SAINT MATHIEU;1;24,34;20;Appartement
3011;13203;48;RUE;CLOVIS HUGUES;1;28,01;27;Appartement
3012;13204;80;BD;FRANCOISE DUPARC;1;21,97;21;Appartement
3013;13204;52;AV;DES CHUTES LAVIE;1;39,4;40;Appartement
3014;13206;77;RUE;SAINT SUFFREN;3;69,46;67;Appartement
3015;13207;93;BD;CHARLES LIVON;2;37,32;42;Appartement
3016;13209;4;AV;VALMONT;5;103,8;103;Appartement
3017;13209;430;AV;MAL J DE L DE TASSIGNY;4;70,67;74;Appartement
3018;13209;24;BD;TROLLAT;4;120,43;100;Maison
3019;13209;16;SQ;MICHELET;3;57,99;60;Appartement
3020;13212;61;AV;DE LA FOURRAGERE;4;88,2;87;Appartement
3021;13212;300;CHE;DE ST JEAN DU DESERT;3;68,5;69;Appartement
3022;13213;40;AV;ESCAD NORMANDIE NIEMEN;1;18,3;18;Appartement
3023;13213;26;AV;COROT;3;60,46;60;Appartement
3024;13215;17;;RSE NORD;1;32,46;35;Appartement
3025;14338;27;RUE;DES BAINS;2;41,53;42;Appartement
3026;14514;32;RUE;LAUNAY;2;30,94;32;Appartement
3027;16015;2;RUE;DE MONTMOREAU;3;65,01;40;Appartement
3028;22054;37;RUE;FOCH;3;60,81;71;Appartement
3029;22113;2;;HENT KEROUANDENER;2;46,33;46;Appartement
3030;23096;4;RUE;RAYMOND GADET;3;81,67;75;Appartement
3031;25494;9;RTE;DES GRANGES VANNOD;4;135,57;130;Appartement
3032;2A004;7;BD;ROI JEROME;2;45,58;45;Appartement
3033;2A041;21;RUE;DORIA;1;28,5;27;Appartement
3034;2A249;6;RUE;BONAPARTE;4;105,04;100;Appartement
3035;2A272;81;CRS;SOEUR AMELIE;3;64,39;62;Appartement
3036;2A362;6179;;PADULACCIA;2;42,2;26;Appartement
3037;30334;1;RUE;DES CEDRES;2;31,57;32;Appartement
3038;31149;5;ALL;DE PIERREDON;3;64,97;69;Appartement
3039;31186;6;RUE;DES VIOLETTES;3;64,6;64;Appartement
3040;31396;2;IMP;BARUCH SPINOZA;3;63,54;63;Appartement
3041;31555;12;RUE;ESCOUSSIERES MONTGAILLARD;1;15,27;19;Appartement
3042;31555;37;AV;ETIENNE BILLIERES;1;18,11;19;Appartement
3043;31555;3;RUE;DES BOUQUETINS;3;63,23;63;Appartement
3044;33009;175;BD;DE LA PLAGE;2;40,38;39;Appartement
3045;33009;9;CRS;LAMARQUE DE PLAISANCE;3;102,72;104;Appartement
3046;33051;10;RUE;MONTESQUIEU;3;57,44;56;Maison
3047;33063;88;RUE;LAFONTAINE;2;36,51;26;Appartement
3048;33063;56;RUE;DEYRIES;1;27,76;19;Appartement
3049;33063;10;BD;PDT FRANKLIN ROOSEVELT;1;25,54;25;Appartement
3050;33063;8;RUE;DU VIEUX MARCHE;2;48,05;46;Appartement
3051;33063;98;RUE;DE SOISSONS;2;27,85;32;Appartement
3052;33063;16;RUE;JEAN COUDANNE;4;125,09;100;Appartement
3053;33063;44;RUE;DE LISLEFERME;1;38,26;39;Appartement
3054;33063;25;RUE;MATIGNON;1;23,28;27;Appartement
3055;33243;89;RUE;JEAN JACQUES ROUSSEAU;1;31,06;33;Appartement
3056;33483;6101;;LE BOURG NORD;2;50,87;51;Appartement
3057;33522;9001;RES;ACAPULCO;3;67,69;64;Appartement
3058;34172;3;RUE;CHRESTIEN;1;17,2;17;Appartement
3059;34172;233;AV;THEROIGNE DE MERICOURT;5;110,18;109;Appartement
3060;34301;18;RUE;ROUGET DE LISLE;3;62,36;65;Appartement
3061;35238;9;BD;MAL DE LATTRE DE TASSIGNY;1;10,05;10;Appartement
3062;35238;4;RUE;DERVAL;1;36,86;36;Appartement
3063;35287;36;RUE;DE LA ROCHE PELEE;5;247,54;230;Maison
3064;35288;16;RUE;DUPORT DUTERTRE;1;24,25;24;Appartement
3065;35288;49;RUE;GEORGES CLEMENCEAU;4;49,85;47;Appartement
3066;37018;57;RUE;DES CARNAUX;1;31,01;32;Appartement
3067;37261;1;RUE;JULES MASSENET;3;66,2;64;Appartement
3068;38185;18;RUE;LACHMANN;2;50,11;50;Appartement
3069;38185;12;AV;ALSACE LORRAINE;6;195,88;169;Appartement
3070;38186;327;RTE;DE PIERRE BLANCHE;1;12,57;19;Appartement
3071;38191;314;RUE;DU MAQUIS DE L OISANS;2;30,89;30;Appartement
3072;38253;3;RUE;DES SOLEILS;2;29,27;29;Appartement
3073;38503;136;RTE;DES PETITES ROCHES;3;66;66;Appartement
3074;40088;22;AV;MAURICE BOYAU;1;18,84;20;Appartement
3075;40187;218;RES;LES MAISONS DU GOLF;3;43,53;44;Maison
3076;40281;20;AV;DE PORTAL;2;34,17;34;Appartement
3077;40284;2;RUE;DE TIREBESTE;2;43,86;44;Appartement
3078;40296;13;AV;DE LA GRANDE PLAGE;3;33,06;31;Appartement
3079;40304;474;AV;DES CIGOGNES;1;36,74;30;Maison
3080;40304;474;AV;DES CIGOGNES;1;34,08;30;Maison
3081;42005;14;RUE;DE LA PAIX;2;55,75;55;Appartement
3082;42059;2;RUE;JULES FERRIER;4;136,34;148;Appartement
3083;42103;11;PL;JEAN BAPTISTE CORNET;3;73;73;Appartement
3084;42207;1;RUE;BENOIT ORIOL;2;44,62;44;Appartement
3085;44020;43;RUE;LOUISE MICHEL;3;62,02;62;Appartement
3086;44109;54;RUE;DU CROISSANT;4;80,1;78;Appartement
3087;44109;18;RUE;GAETAN RONDEAU;4;85,5;85;Appartement
3088;44109;35;RUE;BOUGAINVILLE;1;24,64;26;Appartement
3089;44109;98;RUE;PAUL BELLAMY;2;16,18;26;Appartement
3090;44143;25;AV;DE LA LIBERATION;4;75,98;76;Appartement
3091;45232;269;AV;DU LOIRET;1;28,38;36;Appartement
3092;49007;14;RUE;DE LA MORELLERIE;3;71,43;70;Appartement
3093;49328;4;RUE;DE LA SENATORERIE;3;65,63;68;Appartement
3094;50002;95;RUE;DE LA VIGNETTE;3;67,51;69;Maison
3095;51030;20;RUE;DU PRECHE;2;22,55;40;Appartement
3096;51573;7;AV;DU 29 AOUT 1944;1;20,52;20;Appartement
3097;54234;6;RUE;DU RADIMONT;4;78,38;74;Appartement
3098;54339;49;RUE;DE LA REPUBLIQUE;4;70,29;67;Appartement
3099;54578;108;AV;GEN LECLERC;4;81,05;91;Appartement
3100;56121;1;PL;YANN SOHIER;2;49,08;50;Appartement
3101;59178;293;QUAI;DEVIGNE;3;75,51;75;Appartement
3102;59329;174;RUE;DU MARECHAL JOFFRE;2;46,9;46;Appartement
3103;59350;54;RUE;ESQUERMOISE;4;110,17;135;Appartement
3104;59350;10;RUE;DOUDIN;2;40,14;47;Appartement
3105;59350;140;RUE;D IENA;1;17,9;19;Appartement
3106;59508;94;RUE;DU DRONCKAERT;3;65,73;68;Appartement
3107;60141;3;ALL;DE L'EUROPE;2;50,17;50;Appartement
3108;60141;26;PL;ABBE CHARPENTIER;2;55,59;65;Appartement
3109;69027;186;RUE;GENERAL DE GAULLE;6;163,15;130;Maison
3110;69027;229;RUE;GENERAL DE GAULLE;2;46,3;46;Appartement
3111;69071;139;RUE;RENE TACHON;3;76,93;80;Appartement
3112;69199;18;RUE;VICTOR HUGO;3;40,18;84;Appartement
3113;69266;3;RUE;ALEXANDRE BOUTIN;2;49,51;51;Appartement
3114;69286;371;RUE;DU CAPITAINE JULIEN;2;54,4;54;Appartement
3115;69381;28;RUE;BURDEAU;3;63,38;64;Appartement
3116;69382;6;RUE;DU PLAT;2;67,21;48;Appartement
3117;69384;4;RUE;DU MAIL;4;68,82;80;Appartement
3118;69384;38;RUE;ARTAUD;4;74,67;78;Appartement
3119;69389;69;RUE;DE ST CYR;2;55,63;58;Appartement
3120;69389;19;RUE;DE LA CLAIRE;2;60,04;60;Appartement
3121;71270;278;RUE;CARNOT;3;92,66;80;Appartement
3122;74014;75;CHE;DU CLUB;2;24,37;24;Appartement
3123;74085;51;RTE;DE LA FRASSE;2;29,15;39;Appartement
3124;75101;6;RUE;BAILLEUL;2;38,83;40;Appartement
3125;75103;322;RUE;SAINT MARTIN;3;104,06;104;Appartement
3126;75103;48;RUE;CHAPON;2;30,21;34;Appartement
3127;75104;17;RUE;DES ECOUFFES;1;13,68;15;Appartement
3128;75105;5;QUAI;DE MONTEBELLO;2;44,61;46;Appartement
3129;75105;25;RUE;JUSSIEU;2;55,5;56;Appartement
3130;75106;134;RUE;D ASSAS;2;31,4;30;Appartement
3131;75106;1;SQ;SAINT ROMAIN;1;7,79;8;Appartement
3132;75107;25;RUE;DE BOURGOGNE;4;145,05;144;Appartement
3133;75109;9;RUE;ALFRED STEVENS;3;71,31;60;Appartement
3134;75109;8;RUE;JOUBERT;3;57,91;63;Appartement
3135;75109;24;CITE;DE TREVISE;3;49,01;47;Appartement
3136;75109;2;SQ;TRUDAINE;4;139,29;139;Appartement
3137;75109;57;BD;DE ROCHECHOUART;3;75,15;74;Appartement
3138;75109;44;RUE;CONDORCET;4;74,04;70;Appartement
3139;75110;19;RUE;DE CHATEAU LANDON;4;77,01;77;Appartement
3140;75110;26;RUE;YVES TOUDIC;3;41,89;41;Appartement
3141;75110;37;BD;DE LA VILLETTE;3;75,86;76;Appartement
3142;75111;2;RUE;AUGUSTE BARBIER;2;26,01;26;Appartement
3143;75111;3;RUE;DE LA PRESENTATION;2;26,47;25;Appartement
3144;75111;34;RUE;DE LA FOLIE MERICOURT;1;24,93;26;Appartement
3145;75112;34;RUE;DE CITEAUX;2;58,82;63;Appartement
3146;75112;141;RUE;DE CHARENTON;2;42,41;41;Appartement
3147;75114;2;VLA;ADRIENNE SIMON;2;25,31;26;Appartement
3148;75114;8;RUE;BEAUNIER;3;32;40;Appartement
3149;75114;55;RUE;RAYMOND LOSSERAND;1;11,15;10;Appartement
3150;75114;5;RUE;MAURICE ROUVIER;2;31,7;30;Appartement
3151;75115;16;RUE;FIRMIN GILLOT;2;43,94;45;Appartement
3152;75115;52;RUE;DE L AMIRAL ROUSSIN;2;30,23;27;Appartement
3153;75115;4;RUE;BORROMEE;2;50,38;53;Appartement
3154;75115;23;RUE;DU COMMERCE;3;92,6;62;Appartement
3155;75115;56;AV;EMILE ZOLA;1;53,47;55;Appartement
3156;75117;16;AV;DE VILLIERS;5;120,25;135;Appartement
3157;75117;26;RUE;TRUFFAUT;1;29,71;32;Appartement
3158;75118;43;RUE;DES CLOYS;3;57,01;56;Appartement
3159;75118;15;VLA;POISSONNIERE;1;18,84;19;Appartement
3160;75119;50;RUE;RIQUET;2;31,72;30;Appartement
3161;75119;6;RUE;FRANCOIS PINTON;2;26,8;27;Appartement
3162;75119;15;RUE;DE MOUZAIA;2;23,58;24;Appartement
3163;75120;67;RUE;DE MENILMONTANT;3;126,1;129;Appartement
3164;75120;71;RUE;SAINT BLAISE;1;22,6;26;Appartement
3165;76217;16;RUE;MARTYRS DE LA RESISTANCE;4;68,6;67;Appartement
3166;77022;11;RUE;DE FLEURY;2;51,55;56;Appartement
3167;77100;147;;LA MUSSINE;3;111,02;50;Maison
3168;77284;53;RUE;ARISTIDE BRIAND;1;26,73;26;Appartement
3169;77288;19;BD;ARISTIDE BRIAND;1;21,86;21;Appartement
3170;77307;18;ALL;VICTOR HUGO;3;79,41;79;Appartement
3171;77307;25;RUE;D AMSTERDAM;1;22,02;22;Appartement
3172;77326;43;PROM;DU BOIS;4;79,33;79;Appartement
3173;77372;6;QUAI;BIZEAU;1;22,35;25;Appartement
3174;77377;1;IMP;DU VIEUX PUITS;3;60,42;60;Appartement
3175;77407;3;RUE;DE LA FILEUSE;2;47,29;47;Appartement
3176;77468;22;PROM;DES DROITS DE L HOMME;2;45,4;48;Appartement
3177;77513;9;RUE;DE LA CHAUSSEE DE PARIS;1;32,03;32;Appartement
3178;78124;5;RUE;HENRY DE MONTHERLANT;3;61,52;62;Appartement
3179;78124;1;RUE;GUSTAVE CAILLEBOTTE;3;60,04;62;Appartement
3180;78126;19;ALL;GRANDE TERRE;3;82,11;75;Appartement
3181;78158;8;RUE;DE VERSAILLES;1;18,2;23;Appartement
3182;78311;159;BD;JEAN JAURES;2;23,06;25;Appartement
3183;78401;36;RUE;HAUTE;2;27,99;35;Appartement
3184;78401;12;ALL;DU BOSQUET;4;82;65;Maison
3185;78545;1;PROM;DES ANGES;3;61,94;60;Appartement
3186;78551;1;RUE;DE LA FARINE;1;15,9;16;Appartement
3187;78551;14;RUE;DIDEROT;2;56,02;58;Appartement
3188;78624;185;RUE;PAUL DOUMER;1;22,1;22;Appartement
3189;78624;207;RUE;PAUL DOUMER;1;14,03;15;Appartement
3190;78646;2;RUE;JEAN HOUDON;2;59,13;58;Appartement
3191;82121;10;RUE;WINSTON CHURCHILL;4;84,44;86;Appartement
3192;83054;2;RUE;VICTOR HUGO;2;29,11;40;Appartement
3193;83062;235;CHE;DE RABASSON;5;133,37;130;Maison
3194;83090;24;RUE;GAMBETTA;2;47,45;45;Appartement
3195;83098;9001;RES;CHERAGAS;4;78,02;78;Appartement
3196;83123;49;RUE;DU 18 JUIN 1940;3;55,6;57;Appartement
3197;83126;92;RUE;HECTOR BERLIOZ;1;29,13;29;Appartement
3198;83129;40;RUE;DENANS;3;67,51;70;Appartement
3199;83129;200;MTE;DE LA CALADE;2;31,74;32;Appartement
3200;83137;2;RUE;COMMANDANT MORAZZANI;3;79,2;81;Appartement
3201;83137;9008;RUE;ROSSINI;2;52,43;53;Appartement
3202;83137;2;RUE;GARIBALDI;1;36,7;25;Appartement
3203;83137;26;RUE;DES BOUCHERIES;1;17,53;24;Appartement
3204;84007;1171;RTE;DE L AERODROME MFT;2;36,22;36;Appartement
3205;85294;34;DOM;DU PRE DE LA CURE;2;29,77;29;Maison
3206;88160;36;RUE;DE NANCY;3;60,27;56;Appartement
3207;88500;5;RTE;DE REMIREMONT;2;27,9;48;Appartement
3208;88516;1;RUE;SAINT EXUPERY;3;66,73;70;Appartement
3209;89387;42;RUE;EMILE ZOLA;3;59,6;59;Appartement
3210;90009;6;RUE;FREDERIC JAPY;3;69,11;68;Appartement
3211;91045;20;RUE;AMPERE;4;89;89;Maison
3212;91191;38;RUE;ALBERT THOMAS;4;96,32;83;Appartement
3213;91339;110;RUE;DE LA DIVISION LECLERC;3;38,43;55;Appartement
3214;91477;9001;PARC;D ARDENAY;4;67,05;63;Appartement
3215;91477;9001;CHE;DES TERRES ROUGES;4;73,33;82;Appartement
3216;91573;2;RUE;CHANTAL MAUDUIT;2;52,84;57;Appartement
3217;91589;3;RUE;CHATEAUBRIAND;2;45,71;46;Appartement
3218;91691;9;RUE;HENRIETTE;4;115,7;85;Maison
3219;92004;50;AV;FLACHAT;4;92,14;98;Appartement
3220;92004;2;RUE;DE CHAMPAGNE;2;41,95;43;Appartement
3221;92004;7;RUE;DU CONTRAT SOCIAL;1;25,2;32;Appartement
3222;92007;1;RUE;FROIDE;2;38,31;39;Appartement
3223;92012;38;RUE;VAUTHIER;1;29,97;30;Appartement
3224;92012;47;AV;FERDINAND BUISSON;3;75,81;70;Appartement
3225;92012;68;RUE;GALLIENI;2;29,71;25;Appartement
3226;92023;18;AV;DE LA SYGRIE;2;43,4;40;Appartement
3227;92024;15;RUE;DAGOBERT;2;52,9;53;Appartement
