Id_Vente;Date_vente;Valeur_fonciere;Id_bien
2020-002228;2020-01-15;173000;2228
2020-002229;2020-01-15;126000;2229
2020-002230;2020-01-15;154500;2230
2020-002231;2020-01-15;225000;2231
2020-002232;2020-01-15;260000;2232
2020-002233;2020-01-15;303400;2233
2020-002234;2020-01-15;216500;2234
2020-002235;2020-01-15;251159;2235
2020-002236;2020-01-15;205000;2236
2020-002237;2020-01-15;316178;2237
2020-002238;2020-01-15;336000;2238
2020-002239;2020-01-15;56990;2239
2020-002240;2020-01-15;239000;2240
2020-002241;2020-01-15;85000;2241
2020-002242;2020-01-15;125000;2242
2020-002243;2020-01-15;157000;2243
2020-002244;2020-01-15;309000;2244
2020-002245;2020-01-15;44500;2245
2020-002246;2020-01-15;73400;2246
2020-002247;2020-01-15;228300;2247
2020-002248;2020-01-15;103500;2248
2020-002249;2020-01-15;59000;2249
2020-002250;2020-01-15;263500;2250
2020-002251;2020-01-15;133000;2251
2020-002252;2020-01-15;185000;2252
2020-002253;2020-01-15;259000;2253
2020-002254;2020-01-15;150010;2254
2020-002255;2020-01-15;91000;2255
2020-002256;2020-01-15;316600;2256
2020-002257;2020-01-15;154600;2257
2020-002258;2020-01-15;450000;2258
2020-002259;2020-01-15;201400;2259
2020-002260;2020-01-15;128500;2260
2020-002261;2020-01-15;180000;2261
2020-002262;2020-01-15;1270000;2262
2020-002263;2020-01-15;767200;2263
2020-002264;2020-01-15;241100;2264
2020-002265;2020-01-15;179000;2265
2020-002266;2020-01-15;163000;2266
2020-002267;2020-01-15;697550;2267
2020-002268;2020-01-15;1550000;2268
2020-002269;2020-01-15;171000;2269
2020-002270;2020-01-15;143000;2270
2020-002271;2020-01-15;280000;2271
2020-002272;2020-01-15;174000;2272
2020-002273;2020-01-15;206100;2273
2020-002274;2020-01-15;180000;2274
2020-002275;2020-01-15;318380;2275
2020-002276;2020-01-15;590000;2276
2020-002277;2020-01-15;355250;2277
2020-002278;2020-01-15;195000;2278
2020-002279;2020-01-15;390000;2279
2020-002280;2020-01-15;280000;2280
2020-002281;2020-01-15;360100;2281
2020-002282;2020-01-15;351008;2282
2020-002283;2020-01-15;159300;2283
2020-002284;2020-01-15;83320;2284
2020-002285;2020-01-15;113812;2285
2020-002286;2020-01-15;188700;2286
2020-002287;2020-01-15;130000;2287
2020-002288;2020-01-15;115000;2288
2020-002289;2020-01-15;285000;2289
2020-002290;2020-01-15;219700;2290
2020-002291;2020-01-15;585000;2291
2020-002292;2020-01-15;359000;2292
2020-002293;2020-01-15;152162,69;2293
2020-002294;2020-01-15;374525;2294
2020-002295;2020-01-15;179000;2295
2020-002296;2020-01-15;336640;2296
2020-002297;2020-01-15;128000;2297
2020-002298;2020-01-15;245000;2298
2020-002299;2020-01-15;245500;2299
2020-002300;2020-01-15;86000;2300
2020-002301;2020-01-15;331000;2301
2020-002302;2020-01-15;408600;2302
2020-002303;2020-01-15;360000;2303
2020-002304;2020-01-15;163000;2304
2020-002305;2020-01-15;241425;2305
2020-002306;2020-01-15;169650;2306
2020-002307;2020-01-15;255000;2307
2020-002308;2020-01-15;325000;2308
2020-002309;2020-01-15;155000;2309
2020-002310;2020-01-15;335000;2310
2020-002311;2020-01-15;500289,75;2311
2020-002312;2020-01-15;510000;2312
2020-002313;2020-01-15;56000;2313
2020-002314;2020-01-15;57000;2314
2020-002315;2020-01-15;230000;2315
2020-002316;2020-01-15;159000;2316
2020-002317;2020-01-15;263200;2317
2020-002318;2020-01-15;78210;2318
2020-002319;2020-01-16;131376;2319
2020-002320;2020-01-16;563130;2320
2020-002321;2020-01-16;150200;2321
2020-002322;2020-01-16;330000;2322
2020-002323;2020-01-16;107500;2323
2020-002324;2020-01-16;87000;2324
2020-002325;2020-01-16;106000;2325
2020-002326;2020-01-16;300000;2326
2020-002327;2020-01-16;310000;2327
2020-002328;2020-01-16;41080;2328
2020-002329;2020-01-16;312000;2329
2020-002330;2020-01-16;172000;2330
2020-002331;2020-01-16;220000;2331
2020-002332;2020-01-16;161100;2332
2020-002333;2020-01-16;294000;2333
2020-002334;2020-01-16;175000;2334
2020-002335;2020-01-16;171700;2335
2020-002336;2020-01-16;635000;2336
2020-002337;2020-01-16;117500;2337
2020-002338;2020-01-16;127000;2338
2020-002339;2020-01-16;467000;2339
2020-002340;2020-01-16;133000;2340
2020-002341;2020-01-16;76000;2341
2020-002342;2020-01-16;182466;2342
2020-002343;2020-01-16;104000;2343
2020-002344;2020-01-16;280000;2344
2020-002345;2020-01-16;147250;2345
2020-002346;2020-01-16;178000;2346
2020-002347;2020-01-16;253000;2347
2020-002348;2020-01-16;217000;2348
2020-002349;2020-01-16;114400;2349
2020-002350;2020-01-16;122000;2350
2020-002351;2020-01-16;139000;2351
2020-002352;2020-01-16;183000;2352
2020-002353;2020-01-16;355000;2353
2020-002354;2020-01-16;249650;2354
2020-002355;2020-01-16;700000;2355
2020-002356;2020-01-16;65550;2356
2020-002357;2020-01-16;134500;2357
2020-002358;2020-01-16;47500;2358
2020-002359;2020-01-16;109000;2359
2020-002360;2020-01-16;107000;2360
2020-002361;2020-01-16;139800;2361
2020-002362;2020-01-16;55000;2362
2020-002363;2020-01-16;91000;2363
2020-002364;2020-01-16;49500;2364
2020-002365;2020-01-16;97000;2365
2020-002366;2020-01-16;95000;2366
2020-002367;2020-01-16;66000;2367
2020-002368;2020-01-16;241598,61;2368
2020-002369;2020-01-16;422980;2369
2020-002370;2020-01-16;193000;2370
2020-002371;2020-01-16;107500;2371
2020-002372;2020-01-16;92000;2372
2020-002373;2020-01-16;103400;2373
2020-002374;2020-01-16;176000;2374
2020-002375;2020-01-16;231000;2375
2020-002376;2020-01-16;131788,5;2376
2020-002377;2020-01-16;176000;2377
2020-002378;2020-01-16;133600;2378
2020-002379;2020-01-16;134000;2379
2020-002380;2020-01-16;145650;2380
2020-002381;2020-01-16;45000;2381
2020-002382;2020-01-16;210100;2382
2020-002383;2020-01-16;306500;2383
2020-002384;2020-01-16;52500;2384
2020-002385;2020-01-16;372000;2385
2020-002386;2020-01-16;376000;2386
2020-002387;2020-01-16;247000;2387
2020-002388;2020-01-16;105050;2388
2020-002389;2020-01-16;144100;2389
2020-002390;2020-01-16;380860;2390
2020-002391;2020-01-16;40000;2391
2020-002392;2020-01-16;156100;2392
2020-002393;2020-01-16;162000;2393
2020-002394;2020-01-16;147000;2394
2020-002395;2020-01-16;85000;2395
2020-002396;2020-01-16;106767;2396
2020-002397;2020-01-16;129700;2397
2020-002398;2020-01-16;175500;2398
2020-002399;2020-01-16;92000;2399
2020-002400;2020-01-16;221160;2400
2020-002401;2020-01-16;131000;2401
2020-002402;2020-01-16;72500;2402
2020-002403;2020-01-16;50000;2403
2020-002404;2020-01-16;56500;2404
2020-002405;2020-01-16;9000;2405
2020-002406;2020-01-16;106600;2406
2020-002407;2020-01-16;76000;2407
2020-002408;2020-01-16;110970;2408
2020-002409;2020-01-16;465500;2409
2020-002410;2020-01-16;43000;2410
2020-002411;2020-01-16;53000;2411
2020-002412;2020-01-16;122740;2412
2020-002413;2020-01-16;61000;2413
2020-002414;2020-01-16;25000;2414
2020-002415;2020-01-16;63000;2415
2020-002416;2020-01-16;51000;2416
2020-002417;2020-01-16;199500;2417
2020-002418;2020-01-16;165000;2418
2020-002419;2020-01-16;42520;2419
2020-002420;2020-01-16;279200;2420
2020-002421;2020-01-16;98000;2421
2020-002422;2020-01-16;529550;2422
2020-002423;2020-01-16;235600;2423
2020-002424;2020-01-16;25500;2424
2020-002425;2020-01-16;244000;2425
2020-002426;2020-01-16;400000;2426
2020-002427;2020-01-16;219000;2427
2020-002428;2020-01-16;210000;2428
2020-002429;2020-01-16;37890;2429
2020-002430;2020-01-16;70000;2430
2020-002431;2020-01-16;44000;2431
2020-002432;2020-01-16;241580;2432
2020-002433;2020-01-16;167615;2433
2020-002434;2020-01-16;240300;2434
2020-002435;2020-01-16;132500;2435
2020-002436;2020-01-16;63800;2436
2020-002437;2020-01-16;200000;2437
2020-002438;2020-01-16;317000;2438
2020-002439;2020-01-16;129900;2439
2020-002440;2020-01-16;435000;2440
2020-002441;2020-01-16;1222000;2441
2020-002442;2020-01-16;536000;2442
2020-002443;2020-01-16;519000;2443
2020-002444;2020-01-16;200000;2444
2020-002445;2020-01-16;1950000;2445
2020-002446;2020-01-16;605000;2446
2020-002447;2020-01-16;307000;2447
2020-002448;2020-01-16;402000;2448
2020-002449;2020-01-16;375250;2449
2020-002450;2020-01-16;188000;2450
2020-002451;2020-01-16;548077;2451
2020-002452;2020-01-16;326000;2452
2020-002453;2020-01-16;407000;2453
2020-002454;2020-01-16;444000;2454
2020-002455;2020-01-16;249360;2455
2020-002456;2020-01-16;515250;2456
2020-002457;2020-01-16;452000;2457
2020-002458;2020-01-16;214025;2458
2020-002459;2020-01-16;285750;2459
2020-002460;2020-01-16;180500;2460
2020-002461;2020-01-16;807750;2461
2020-002462;2020-01-16;1174943;2462
2020-002463;2020-01-16;657500;2463
2020-002464;2020-01-16;2110000;2464
2020-002465;2020-01-16;2972750;2465
2020-002466;2020-01-16;499000;2466
2020-002467;2020-01-16;369000;2467
2020-002468;2020-01-16;176000;2468
2020-002469;2020-01-16;362100;2469
2020-002470;2020-01-16;695000;2470
2020-002471;2020-01-16;92049;2471
2020-002472;2020-01-16;405140;2472
2020-002473;2020-01-16;264500;2473
2020-002474;2020-01-16;58500;2474
2020-002475;2020-01-16;16000;2475
2020-002476;2020-01-16;244320;2476
2020-002477;2020-01-16;186600;2477
2020-002478;2020-01-16;178000;2478
2020-002479;2020-01-16;276000;2479
2020-002480;2020-01-16;185000;2480
2020-002481;2020-01-16;228000;2481
2020-002482;2020-01-16;180000;2482
2020-002483;2020-01-16;74000;2483
2020-002484;2020-01-16;169000;2484
2020-002485;2020-01-16;172990;2485
2020-002486;2020-01-16;119000;2486
2020-002487;2020-01-16;136500;2487
2020-002488;2020-01-16;120000;2488
2020-002489;2020-01-16;232800;2489
2020-002490;2020-01-16;162000;2490
2020-002491;2020-01-16;157000;2491
2020-002492;2020-01-16;155000;2492
2020-002493;2020-01-16;115000;2493
2020-002494;2020-01-16;312500;2494
2020-002495;2020-01-16;164200;2495
2020-002496;2020-01-16;126600;2496
2020-002497;2020-01-16;152345;2497
2020-002498;2020-01-16;158550;2498
2020-002499;2020-01-16;330000;2499
2020-002500;2020-01-16;264000;2500
2020-002501;2020-01-16;328590;2501
2020-002502;2020-01-16;315000;2502
2020-002503;2020-01-16;426000;2503
2020-002504;2020-01-16;61600;2504
2020-002505;2020-01-16;142641;2505
2020-002506;2020-01-16;62000;2506
2020-002507;2020-01-16;49000;2507
2020-002508;2020-01-16;64000;2508
2020-002509;2020-01-16;53000;2509
2020-002510;2020-01-16;40000;2510
2020-002511;2020-01-16;91000;2511
2020-002512;2020-01-16;202000;2512
2020-002513;2020-01-16;63500;2513
2020-002514;2020-01-16;322950;2514
2020-002515;2020-01-16;354000;2515
2020-002516;2020-01-16;143500;2516
2020-002517;2020-01-16;40000;2517
2020-002518;2020-01-16;59900;2518
2020-002519;2020-01-16;89000;2519
2020-002520;2020-01-16;112000;2520
2020-002521;2020-01-16;115000;2521
2020-002522;2020-01-16;61300;2522
2020-002523;2020-01-16;115000;2523
2020-002524;2020-01-16;113530;2524
2020-002525;2020-01-16;53500;2525
2020-002526;2020-01-16;227000;2526
2020-002527;2020-01-16;230000;2527
2020-002528;2020-01-16;166000;2528
2020-002529;2020-01-16;128000;2529
2020-002530;2020-01-16;163500;2530
2020-002531;2020-01-16;249000;2531
2020-002532;2020-01-16;327400;2532
2020-002533;2020-01-16;169000;2533
2020-002534;2020-01-16;133000;2534
2020-002535;2020-01-16;249350;2535
2020-002536;2020-01-16;223000;2536
2020-002537;2020-01-16;214000;2537
2020-002538;2020-01-16;185000;2538
2020-002539;2020-01-16;125000;2539
2020-002540;2020-01-16;195000;2540
2020-002541;2020-01-16;307000;2541
2020-002542;2020-01-16;327000;2542
2020-002543;2020-01-16;2137950;2543
2020-002544;2020-01-16;305000;2544
2020-002545;2020-01-16;376812;2545
2020-002546;2020-01-16;220000;2546
2020-002547;2020-01-16;444423;2547
2020-002548;2020-01-16;369110;2548
2020-002549;2020-01-16;206000;2549
2020-002550;2020-01-16;384836;2550
2020-002551;2020-01-16;132000;2551
2020-002552;2020-01-16;548000;2552
2020-002553;2020-01-16;264750;2553
2020-002554;2020-01-16;427500;2554
2020-002555;2020-01-16;334910;2555
2020-002556;2020-01-16;918420;2556
2020-002557;2020-01-16;220000;2557
2020-002558;2020-01-16;375000;2558
2020-002559;2020-01-16;245000;2559
2020-002560;2020-01-16;133000;2560
2020-002561;2020-01-16;188000;2561
2020-002562;2020-01-16;77000;2562
2020-002563;2020-01-16;244250;2563
2020-002564;2020-01-16;205000;2564
2020-002565;2020-01-16;217000;2565
2020-002566;2020-01-16;284000;2566
2020-002567;2020-01-16;125000;2567
2020-002568;2020-01-16;70000;2568
2020-002569;2020-01-16;111500;2569
2020-002570;2020-01-16;85000;2570
2020-002571;2020-01-16;120000;2571
2020-002572;2020-01-16;369500;2572
2020-002573;2020-01-16;225000;2573
2020-002574;2020-01-16;875000;2574
2020-002575;2020-01-16;103000;2575
2020-002576;2020-01-16;368000;2576
2020-002577;2020-01-16;182585;2577
2020-002578;2020-01-16;92000;2578
2020-002579;2020-01-16;195000;2579
2020-002580;2020-01-16;82000;2580
2020-002581;2020-01-16;160000;2581
2020-002582;2020-01-16;339000;2582
2020-002583;2020-01-16;247000;2583
2020-002584;2020-01-16;165000;2584
2020-002585;2020-01-16;147000;2585
2020-002586;2020-01-16;233600;2586
2020-002587;2020-01-16;339000;2587
2020-002588;2020-01-16;144000;2588
2020-002589;2020-01-17;535000;2589
2020-002590;2020-01-17;40000;2590
2020-002591;2020-01-17;198000;2591
2020-002592;2020-01-17;175000;2592
2020-002593;2020-01-17;124000;2593
2020-002594;2020-01-17;126105;2594
2020-002595;2020-01-17;347100;2595
2020-002596;2020-01-17;593800;2596
2020-002597;2020-01-17;1320000;2597
2020-002598;2020-01-17;483314;2598
2020-002599;2020-01-17;767000;2599
2020-002600;2020-01-17;116260;2600
2020-002601;2020-01-17;435000;2601
2020-002602;2020-01-17;111755;2602
2020-002603;2020-01-17;260000;2603
2020-002604;2020-01-17;73000;2604
2020-002605;2020-01-17;154000;2605
2020-002606;2020-01-17;28000;2606
2020-002607;2020-01-17;362500;2607
2020-002608;2020-01-17;142500;2608
2020-002609;2020-01-17;42000;2609
2020-002610;2020-01-17;125000;2610
2020-002611;2020-01-17;113700;2611
2020-002612;2020-01-17;230000;2612
2020-002613;2020-01-17;268000;2613
2020-002614;2020-01-17;552700;2614
2020-002615;2020-01-17;52000;2615
2020-002616;2020-01-17;71800;2616
2020-002617;2020-01-17;150408;2617
2020-002618;2020-01-17;227000;2618
2020-002619;2020-01-17;112000;2619
2020-002620;2020-01-17;198000;2620
2020-002621;2020-01-17;111800;2621
2020-002622;2020-01-17;44700;2622
2020-002623;2020-01-17;38600;2623
2020-002624;2020-01-17;99000;2624
2020-002625;2020-01-17;38000;2625
2020-002626;2020-01-17;101000;2626
2020-002627;2020-01-17;105000;2627
2020-002628;2020-01-17;143500;2628
2020-002629;2020-01-17;263906;2629
2020-002630;2020-01-17;176600;2630
2020-002631;2020-01-17;69740;2631
2020-002632;2020-01-17;1000000;2632
2020-002633;2020-01-17;79820;2633
2020-002634;2020-01-17;154500;2634
2020-002635;2020-01-17;242500;2635
2020-002636;2020-01-17;240000;2636
2020-002637;2020-01-17;55500;2637
2020-002638;2020-01-17;188100;2638
2020-002639;2020-01-17;275500;2639
2020-002640;2020-01-17;642500;2640
2020-002641;2020-01-17;71000;2641
2020-002642;2020-01-17;133000;2642
2020-002643;2020-01-17;374000;2643
2020-002644;2020-01-17;188000;2644
2020-002645;2020-01-17;356922;2645
2020-002646;2020-01-17;200780;2646
2020-002647;2020-01-17;144000;2647
2020-002648;2020-01-17;117000;2648
2020-002649;2020-01-17;800000;2649
2020-002650;2020-01-17;219000;2650
2020-002651;2020-01-17;106000;2651
2020-002652;2020-01-17;123000;2652
2020-002653;2020-01-17;371000;2653
2020-002654;2020-01-17;44500;2654
2020-002655;2020-01-17;105700;2655
2020-002656;2020-01-17;172193;2656
2020-002657;2020-01-17;83750;2657
2020-002658;2020-01-17;130905;2658
2020-002659;2020-01-17;152000;2659
2020-002660;2020-01-17;127900;2660
2020-002661;2020-01-17;161000;2661
2020-002662;2020-01-17;84900;2662
2020-002663;2020-01-17;134000;2663
2020-002664;2020-01-17;92000;2664
2020-002665;2020-01-17;73200;2665
2020-002666;2020-01-17;151200;2666
2020-002667;2020-01-17;114200;2667
2020-002668;2020-01-17;155350;2668
2020-002669;2020-01-17;82500;2669
2020-002670;2020-01-17;200700;2670
2020-002671;2020-01-17;202550;2671
2020-002672;2020-01-17;153000;2672
2020-002673;2020-01-17;93500;2673
2020-002674;2020-01-17;145000;2674
2020-002675;2020-01-17;195800;2675
2020-002676;2020-01-17;48500;2676
2020-002677;2020-01-17;209500;2677
2020-002678;2020-01-17;125500;2678
2020-002679;2020-01-17;59000;2679
2020-002680;2020-01-17;81320;2680
2020-002681;2020-01-17;65000;2681
2020-002682;2020-01-17;237000;2682
2020-002683;2020-01-17;180000;2683
2020-002684;2020-01-17;75000;2684
2020-002685;2020-01-17;145000;2685
2020-002686;2020-01-17;101105;2686
2020-002687;2020-01-17;35000;2687
2020-002688;2020-01-17;50500;2688
2020-002689;2020-01-17;106800;2689
2020-002690;2020-01-17;75500;2690
2020-002691;2020-01-17;47000;2691
2020-002692;2020-01-17;55000;2692
2020-002693;2020-01-17;137000;2693
2020-002694;2020-01-17;118500;2694
2020-002695;2020-01-17;125000;2695
2020-002696;2020-01-17;66300;2696
2020-002697;2020-01-17;143000;2697
2020-002698;2020-01-17;55500;2698
2020-002699;2020-01-17;128000;2699
2020-002700;2020-01-17;70500;2700
2020-002701;2020-01-17;185000;2701
2020-002702;2020-01-17;68000;2702
2020-002703;2020-01-17;45000;2703
2020-002704;2020-01-17;180000;2704
2020-002705;2020-01-17;117500;2705
2020-002706;2020-01-17;210000;2706
2020-002707;2020-01-17;13000;2707
2020-002708;2020-01-17;43500;2708
2020-002709;2020-01-17;123000;2709
2020-002710;2020-01-17;168000;2710
2020-002711;2020-01-17;146000;2711
2020-002712;2020-01-17;73000;2712
2020-002713;2020-01-17;44220;2713
2020-002714;2020-01-17;96000;2714
2020-002715;2020-01-17;67600;2715
2020-002716;2020-01-17;72000;2716
2020-002717;2020-01-17;101000;2717
2020-002718;2020-01-17;74000;2718
2020-002719;2020-01-17;550000;2719
2020-002720;2020-01-17;440000;2720
2020-002721;2020-01-17;174930;2721
2020-002722;2020-01-17;186600;2722
2020-002723;2020-01-17;135000;2723
2020-002724;2020-01-17;229000;2724
2020-002725;2020-01-17;275150;2725
2020-002726;2020-01-17;137900;2726
2020-002727;2020-01-17;257250;2727
2020-002728;2020-01-17;239150;2728
2020-002729;2020-01-17;386900;2729
2020-002730;2020-01-17;464450;2730
2020-002731;2020-01-17;81000;2731
2020-002732;2020-01-17;121000;2732
2020-002733;2020-01-17;61150;2733
2020-002734;2020-01-17;95300;2734
2020-002735;2020-01-17;98800;2735
2020-002736;2020-01-17;69000;2736
2020-002737;2020-01-17;490566;2737
2020-002738;2020-01-17;300000;2738
2020-002739;2020-01-17;500200;2739
2020-002740;2020-01-17;645000;2740
2020-002741;2020-01-17;1635700;2741
2020-002742;2020-01-17;610200;2742
2020-002743;2020-01-17;385000;2743
2020-002744;2020-01-17;426000;2744
2020-002745;2020-01-17;810000;2745
2020-002746;2020-01-17;772000;2746
2020-002747;2020-01-17;1125000;2747
2020-002748;2020-01-17;839990;2748
2020-002749;2020-01-17;639675;2749
2020-002750;2020-01-17;322720;2750
2020-002751;2020-01-17;166750;2751
